Timestamp	Roll(deg)	Pitch(deg)	Yaw(deg)	Roll (rad)	Pitch (rad)	Yaw (rad)
2023-10-31 16:56:01.407399-5.241674	-5.006773	162.618027
-0.091484	-0.087385	2.838220
2023-10-31 16:56:01.447401-5.213389	-5.145455	162.677841
-0.090991	-0.089805	2.839264
2023-10-31 16:56:01.487564-5.182283	-5.284214	162.727402
-0.090448	-0.092227	2.840129
2023-10-31 16:56:01.537561-5.079395	-5.712248	162.874664
-0.088652	-0.099698	2.842699
2023-10-31 16:56:01.577682-5.042410	-5.849421	162.918900
-0.088007	-0.102092	2.843471
2023-10-31 16:56:01.617836-5.007250	-5.984295	162.961288
-0.087393	-0.104446	2.844211
2023-10-31 16:56:01.667832-4.971276	-6.117488	163.007294
-0.086765	-0.106770	2.845014
2023-10-31 16:56:01.717958-4.935247	-6.247502	163.060287
-0.086136	-0.109039	2.845939
2023-10-31 16:56:01.767319-4.897475	-6.377289	163.104935
-0.085477	-0.111305	2.846718
2023-10-31 16:56:01.818319-4.858097	-6.513303	163.151276
-0.084790	-0.113679	2.847527
2023-10-31 16:56:01.868316-4.819873	-6.645945	163.197632
-0.084123	-0.115994	2.848336
2023-10-31 16:56:01.918326-4.780028	-6.772639	163.237457
-0.083427	-0.118205	2.849031
2023-10-31 16:56:01.967323-4.740629	-6.900511	163.280777
-0.082740	-0.120437	2.849787
2023-10-31 16:56:02.007324-4.700284	-7.029768	163.316010
-0.082035	-0.122693	2.850402
2023-10-31 16:56:02.070326-4.659489	-7.157235	163.358490
-0.081323	-0.124917	2.851144
2023-10-31 16:56:02.098326-4.613803	-7.278802	163.394562
-0.080526	-0.127039	2.851773
2023-10-31 16:56:02.137325-4.566648	-7.402710	163.431366
-0.079703	-0.129202	2.852415
2023-10-31 16:56:02.186435-4.519695	-7.529040	163.468140
-0.078884	-0.131407	2.853057
2023-10-31 16:56:02.234446-4.473246	-7.655965	163.505783
-0.078073	-0.133622	2.853714
2023-10-31 16:56:02.267438-4.241594	-8.248431	163.686707
-0.074030	-0.143962	2.856872
2023-10-31 16:56:02.317442-4.187469	-8.368413	163.720612
-0.073085	-0.146056	2.857464
2023-10-31 16:56:02.357443-4.134771	-8.485377	163.750519
-0.072165	-0.148098	2.857986
2023-10-31 16:56:02.407444-4.082650	-8.596553	163.776031
-0.071256	-0.150038	2.858431
2023-10-31 16:56:02.457441-4.028961	-8.706754	163.800018
-0.070319	-0.151962	2.858850
2023-10-31 16:56:02.497447-3.980491	-8.814840	163.838287
-0.069473	-0.153848	2.859518
2023-10-31 16:56:02.547821-3.771575	-9.243307	163.946518
-0.065826	-0.161326	2.861407
2023-10-31 16:56:02.598967-3.719684	-9.349360	163.978424
-0.064921	-0.163177	2.861963
2023-10-31 16:56:02.660969-3.388552	-9.944917	164.112076
-0.059141	-0.173572	2.864296
2023-10-31 16:56:02.687974-2.896634	-10.642915	164.247849
-0.050556	-0.185754	2.866666
2023-10-31 16:56:02.738077-2.833561	-10.718622	164.261032
-0.049455	-0.187075	2.866896
2023-10-31 16:56:02.787079-2.443413	-11.178139	164.326324
-0.042646	-0.195095	2.868035
2023-10-31 16:56:02.828084-2.380082	-11.245657	164.328110
-0.041540	-0.196274	2.868067
2023-10-31 16:56:02.878190-2.315309	-11.310806	164.326584
-0.040410	-0.197411	2.868040
2023-10-31 16:56:02.928334-2.250450	-11.374310	164.327835
-0.039278	-0.198519	2.868062
2023-10-31 16:56:02.977332-2.182499	-11.437428	164.328033
-0.038092	-0.199621	2.868065
2023-10-31 16:56:03.016444-2.112683	-11.500962	164.331680
-0.036873	-0.200730	2.868129
2023-10-31 16:56:03.067614-2.043568	-11.562631	164.337204
-0.035667	-0.201806	2.868225
2023-10-31 16:56:03.107619-1.974448	-11.621702	164.340210
-0.034461	-0.202837	2.868278
2023-10-31 16:56:03.156620-1.905936	-11.675295	164.342270
-0.033265	-0.203772	2.868314
2023-10-31 16:56:03.207623-1.834316	-11.729963	164.338470
-0.032015	-0.204726	2.868248
2023-10-31 16:56:03.269619-1.762344	-11.782303	164.336655
-0.030759	-0.205640	2.868216
2023-10-31 16:56:03.297624-1.690286	-11.830926	164.338593
-0.029501	-0.206489	2.868250
2023-10-31 16:56:03.347873-1.614510	-11.876628	164.334045
-0.028179	-0.207286	2.868170
2023-10-31 16:56:03.398131-1.539103	-11.921837	164.328293
-0.026862	-0.208075	2.868070
2023-10-31 16:56:03.447129-1.465267	-11.965828	164.324036
-0.025574	-0.208843	2.867996
2023-10-31 16:56:03.498130-1.395183	-12.008836	164.331207
-0.024351	-0.209594	2.868121
2023-10-31 16:56:03.538133-1.324086	-12.049828	164.338440
-0.023110	-0.210309	2.868247
2023-10-31 16:56:03.578132-1.246044	-12.087599	164.335754
-0.021748	-0.210968	2.868200
2023-10-31 16:56:03.628131-1.169716	-12.124702	164.336060
-0.020415	-0.211616	2.868205
2023-10-31 16:56:03.668131-1.096342	-12.155331	164.337097
-0.019135	-0.212151	2.868223
2023-10-31 16:56:03.718352-1.025401	-12.188239	164.341080
-0.017897	-0.212725	2.868293
2023-10-31 16:56:03.767529-0.950268	-12.216567	164.331421
-0.016585	-0.213219	2.868124
2023-10-31 16:56:03.817529-0.874802	-12.247689	164.322754
-0.015268	-0.213763	2.867973
2023-10-31 16:56:03.866949-0.799965	-12.270972	164.315170
-0.013962	-0.214169	2.867841
2023-10-31 16:56:03.916448-0.722394	-12.292936	164.306763
-0.012608	-0.214552	2.867694
2023-10-31 16:56:03.957702-0.642613	-12.313755	164.297012
-0.011216	-0.214916	2.867524
2023-10-31 16:56:04.006703-0.562304	-12.333583	164.288391
-0.009814	-0.215262	2.867373
2023-10-31 16:56:04.047704-0.487195	-12.352826	164.286301
-0.008503	-0.215597	2.867337
2023-10-31 16:56:04.097705-0.414017	-12.370193	164.286179
-0.007226	-0.215901	2.867335
2023-10-31 16:56:04.147836-0.337389	-12.382472	164.277557
-0.005889	-0.216115	2.867184
2023-10-31 16:56:04.198095-0.262683	-12.392636	164.267639
-0.004585	-0.216292	2.867011
2023-10-31 16:56:04.248099-0.188454	-12.401385	164.262894
-0.003289	-0.216445	2.866928
2023-10-31 16:56:04.297095-0.110730	-12.412770	164.258438
-0.001933	-0.216644	2.866851
2023-10-31 16:56:04.348093-0.031840	-12.422748	164.249054
-0.000556	-0.216818	2.866687
2023-10-31 16:56:04.3965240.049765	-12.429577	164.232300
0.000869	-0.216937	2.866394
2023-10-31 16:56:04.4586660.126853	-12.432672	164.220703
0.002214	-0.216991	2.866192
2023-10-31 16:56:04.4876650.205498	-12.433814	164.205521
0.003587	-0.217011	2.865927
2023-10-31 16:56:04.5276680.282669	-12.435162	164.193588
0.004934	-0.217035	2.865719
2023-10-31 16:56:04.5777880.358896	-12.437501	164.182144
0.006264	-0.217075	2.865519
2023-10-31 16:56:04.6177930.826607	-12.398280	164.125214
0.014427	-0.216391	2.864525
2023-10-31 16:56:04.6682650.902066	-12.387635	164.106461
0.015744	-0.216205	2.864198
2023-10-31 16:56:04.7184430.975099	-12.374751	164.094742
0.017019	-0.215980	2.863993
2023-10-31 16:56:04.7684451.053916	-12.358219	164.072311
0.018394	-0.215692	2.863602
2023-10-31 16:56:04.8075801.132013	-12.338667	164.050552
0.019757	-0.215350	2.863222
2023-10-31 16:56:04.8465821.209930	-12.317531	164.027176
0.021117	-0.214981	2.862814
2023-10-31 16:56:04.8967201.287317	-12.290635	164.001495
0.022468	-0.214512	2.862366
2023-10-31 16:56:04.9467231.362395	-12.265773	163.983154
0.023778	-0.214078	2.862046
2023-10-31 16:56:04.9967241.434390	-12.237761	163.965775
0.025035	-0.213589	2.861743
2023-10-31 16:56:05.0467211.508363	-12.209731	163.947464
0.026326	-0.213100	2.861423
2023-10-31 16:56:05.0877281.581338	-12.178111	163.929886
0.027600	-0.212548	2.861116
2023-10-31 16:56:05.1377291.654629	-12.143609	163.912277
0.028879	-0.211946	2.860809
2023-10-31 16:56:05.1777321.728430	-12.106110	163.892303
0.030167	-0.211291	2.860460
2023-10-31 16:56:05.2177321.801177	-12.066885	163.880280
0.031436	-0.210607	2.860250
2023-10-31 16:56:05.2698432.244655	-11.775713	163.777023
0.039177	-0.205525	2.858448
2023-10-31 16:56:05.2968392.530509	-11.540913	163.692993
0.044166	-0.201427	2.856982
2023-10-31 16:56:05.3468442.598826	-11.483809	163.673706
0.045358	-0.200430	2.856645
2023-10-31 16:56:05.3968482.667362	-11.419917	163.654907
0.046554	-0.199315	2.856317
2023-10-31 16:56:05.4468532.737411	-11.354641	163.634171
0.047777	-0.198176	2.855955
2023-10-31 16:56:05.4878482.806949	-11.287571	163.609375
0.048990	-0.197005	2.855522
2023-10-31 16:56:05.5278472.875700	-11.216421	163.585052
0.050190	-0.195763	2.855098
2023-10-31 16:56:05.5678522.947048	-11.148635	163.559433
0.051436	-0.194580	2.854650
2023-10-31 16:56:05.6178503.346699	-10.691952	163.436401
0.058411	-0.186610	2.852503
2023-10-31 16:56:05.6578523.414513	-10.608824	163.417709
0.059594	-0.185159	2.852177
2023-10-31 16:56:05.7071743.481285	-10.523112	163.396011
0.060760	-0.183663	2.851798
2023-10-31 16:56:05.7571743.548221	-10.435649	163.372131
0.061928	-0.182136	2.851382
2023-10-31 16:56:05.7971713.616024	-10.349248	163.345657
0.063112	-0.180628	2.850919
2023-10-31 16:56:05.8381723.679812	-10.259728	163.326065
0.064225	-0.179066	2.850578
2023-10-31 16:56:05.8993103.878012	-9.983990	163.254150
0.067684	-0.174253	2.849322
2023-10-31 16:56:05.9283113.944115	-9.888484	163.232895
0.068838	-0.172587	2.848952
2023-10-31 16:56:05.9683074.191192	-9.510194	163.152649
0.073150	-0.165984	2.847551
2023-10-31 16:56:06.0165074.249872	-9.412123	163.131287
0.074174	-0.164273	2.847178
2023-10-31 16:56:06.0575064.306675	-9.311502	163.111557
0.075166	-0.162516	2.846834
2023-10-31 16:56:06.1075084.366154	-9.209206	163.086151
0.076204	-0.160731	2.846390
2023-10-31 16:56:06.1475104.424422	-9.100159	163.064362
0.077221	-0.158828	2.846010
2023-10-31 16:56:06.1975124.479453	-8.991590	163.046188
0.078181	-0.156933	2.845693
2023-10-31 16:56:06.2376234.535824	-8.883904	163.026825
0.079165	-0.155053	2.845355
2023-10-31 16:56:06.2879164.585688	-8.776580	163.013336
0.080035	-0.153180	2.845119
2023-10-31 16:56:06.3279174.639817	-8.667628	162.996689
0.080980	-0.151279	2.844829
2023-10-31 16:56:06.3670284.693363	-8.557697	162.976242
0.081915	-0.149360	2.844472
2023-10-31 16:56:06.4165594.747234	-8.443192	162.956299
0.082855	-0.147361	2.844124
2023-10-31 16:56:06.4666985.006630	-7.844395	162.845657
0.087382	-0.136911	2.842193
2023-10-31 16:56:06.5291185.199206	-7.354819	162.746674
0.090743	-0.128366	2.840465
2023-10-31 16:56:06.5581245.245595	-7.231759	162.722916
0.091553	-0.126218	2.840051
2023-10-31 16:56:06.6082865.294445	-7.106709	162.693832
0.092405	-0.124035	2.839543
2023-10-31 16:56:06.6484245.341534	-6.982306	162.667053
0.093227	-0.121864	2.839076
2023-10-31 16:56:06.6974315.382629	-6.854953	162.642700
0.093945	-0.119642	2.838651
2023-10-31 16:56:06.7384255.579089	-6.199795	162.568161
0.097373	-0.108207	2.837350
2023-10-31 16:56:06.7866435.618570	-6.066861	162.544479
0.098063	-0.105887	2.836936
2023-10-31 16:56:06.8376415.659123	-5.929823	162.517105
0.098770	-0.103495	2.836458
2023-10-31 16:56:06.8776445.696696	-5.795279	162.495834
0.099426	-0.101147	2.836087
2023-10-31 16:56:06.9178155.728031	-5.659231	162.488281
0.099973	-0.098772	2.835956
2023-10-31 16:56:06.9679575.761783	-5.519988	162.473221
0.100562	-0.096342	2.835693
2023-10-31 16:56:07.0169635.796876	-5.376177	162.452820
0.101175	-0.093832	2.835337
2023-10-31 16:56:07.0670965.828588	-5.233395	162.440155
0.101728	-0.091340	2.835115
2023-10-31 16:56:07.1172185.856004	-5.094492	162.430954
0.102207	-0.088916	2.834955
2023-10-31 16:56:07.1576205.887614	-4.957886	162.411713
0.102758	-0.086531	2.834619
2023-10-31 16:56:07.2080275.917942	-4.819524	162.395126
0.103288	-0.084117	2.834330
2023-10-31 16:56:07.2480285.946946	-4.678947	162.379669
0.103794	-0.081663	2.834060
2023-10-31 16:56:07.2980295.972787	-4.532171	162.370331
0.104245	-0.079101	2.833897
2023-10-31 16:56:07.3381825.999588	-4.384445	162.354309
0.104713	-0.076523	2.833617
2023-10-31 16:56:07.3873376.030747	-4.237064	162.329636
0.105256	-0.073951	2.833187
2023-10-31 16:56:07.4393406.055141	-4.097961	162.319031
0.105682	-0.071523	2.833002
2023-10-31 16:56:07.4683346.077853	-3.956621	162.309052
0.106079	-0.069056	2.832827
2023-10-31 16:56:07.5166456.099258	-3.810630	162.289856
0.106452	-0.066508	2.832492
2023-10-31 16:56:07.5678256.122963	-3.668394	162.269287
0.106866	-0.064026	2.832133
2023-10-31 16:56:07.6078266.145162	-3.521604	162.260986
0.107253	-0.061464	2.831988
2023-10-31 16:56:07.6578316.165852	-3.366904	162.253799
0.107614	-0.058764	2.831863
2023-10-31 16:56:07.7070706.189056	-3.212536	162.238220
0.108019	-0.056069	2.831591
2023-10-31 16:56:07.7572016.209366	-3.066565	162.221512
0.108374	-0.053522	2.831300
2023-10-31 16:56:07.8083386.228121	-2.917537	162.202988
0.108701	-0.050921	2.830976
2023-10-31 16:56:07.8483436.242994	-2.768602	162.191299
0.108961	-0.048321	2.830772
2023-10-31 16:56:07.8974686.260800	-2.620636	162.173508
0.109272	-0.045739	2.830462
2023-10-31 16:56:07.9476246.275997	-2.473371	162.154480
0.109537	-0.043168	2.830130
2023-10-31 16:56:07.9967476.294689	-2.323213	162.133194
0.109863	-0.040548	2.829758
2023-10-31 16:56:08.0377516.310750	-2.173562	162.118179
0.110143	-0.037936	2.829496
2023-10-31 16:56:08.0877466.324052	-2.022575	162.106537
0.110376	-0.035301	2.829293
2023-10-31 16:56:08.1378846.339227	-1.873721	162.092255
0.110640	-0.032703	2.829044
2023-10-31 16:56:08.1778926.347725	-1.720432	162.082535
0.110789	-0.030027	2.828874
2023-10-31 16:56:08.2178896.356999	-1.567815	162.068283
0.110951	-0.027364	2.828625
2023-10-31 16:56:08.2568926.395647	-0.799946	161.981339
0.111625	-0.013962	2.827108
2023-10-31 16:56:08.3078946.405061	-0.646738	161.951111
0.111789	-0.011288	2.826580
2023-10-31 16:56:08.3478946.409436	-0.491875	161.924026
0.111866	-0.008585	2.826108
2023-10-31 16:56:08.4091136.413270	-0.341322	161.903885
0.111933	-0.005957	2.825756
2023-10-31 16:56:08.4381146.413013	-0.194048	161.888046
0.111928	-0.003387	2.825480
2023-10-31 16:56:08.4881116.367356	1.611309	161.661835
0.111131	0.028123	2.821531
2023-10-31 16:56:08.5381726.357268	1.757421	161.647751
0.110955	0.030673	2.821285
2023-10-31 16:56:08.5884146.345572	1.910776	161.632980
0.110751	0.033349	2.821028
2023-10-31 16:56:08.6374156.333686	2.063784	161.617676
0.110544	0.036020	2.820760
2023-10-31 16:56:08.6784156.323740	2.214004	161.594559
0.110370	0.038642	2.820357
2023-10-31 16:56:08.7184136.311844	2.361435	161.571533
0.110162	0.041215	2.819955
2023-10-31 16:56:08.7584176.298873	2.506495	161.548874
0.109936	0.043747	2.819560
2023-10-31 16:56:08.7974166.282081	2.652503	161.529800
0.109643	0.046295	2.819227
2023-10-31 16:56:08.8484196.263624	2.795638	161.512177
0.109321	0.048793	2.818919
2023-10-31 16:56:08.8874176.247884	2.938510	161.487442
0.109046	0.051287	2.818488
2023-10-31 16:56:08.9374206.234129	3.082620	161.459198
0.108806	0.053802	2.817995
2023-10-31 16:56:08.9774196.216605	3.227072	161.434799
0.108500	0.056323	2.817569
2023-10-31 16:56:09.0394236.196326	3.374895	161.410751
0.108146	0.058903	2.817149
2023-10-31 16:56:09.0684246.172954	3.526784	161.393738
0.107738	0.061554	2.816852
2023-10-31 16:56:09.1167356.149486	3.672938	161.379700
0.107329	0.064105	2.816607
2023-10-31 16:56:09.1569836.128593	3.819435	161.355743
0.106964	0.066662	2.816189
2023-10-31 16:56:09.1979836.104282	3.961110	161.335190
0.106540	0.069134	2.815830
2023-10-31 16:56:09.2369836.078716	4.100798	161.312012
0.106094	0.071572	2.815426
2023-10-31 16:56:09.2881326.054844	4.237548	161.285461
0.105677	0.073959	2.814962
2023-10-31 16:56:09.3282396.029758	4.376700	161.259659
0.105239	0.076388	2.814512
2023-10-31 16:56:09.3782326.004304	4.519345	161.231430
0.104795	0.078877	2.814019
2023-10-31 16:56:09.4182375.976694	4.659765	161.204437
0.104313	0.081328	2.813548
2023-10-31 16:56:09.4682395.827666	5.332344	161.071503
0.101712	0.093067	2.811228
2023-10-31 16:56:09.5083425.793603	5.467115	161.044739
0.101117	0.095419	2.810761
2023-10-31 16:56:09.5483445.758193	5.597564	161.018143
0.100499	0.097696	2.810297
2023-10-31 16:56:09.5983515.721501	5.730721	160.992035
0.099859	0.100020	2.809841
2023-10-31 16:56:09.6466385.684976	5.864430	160.965317
0.099222	0.102354	2.809375
2023-10-31 16:56:09.6876435.648258	5.997005	160.934570
0.098581	0.104667	2.808838
2023-10-31 16:56:09.7366435.609170	6.124364	160.911240
0.097898	0.106890	2.808431
2023-10-31 16:56:09.7767745.571970	6.252562	160.886032
0.097249	0.109128	2.807991
2023-10-31 16:56:09.8269995.534234	6.378545	160.858871
0.096591	0.111327	2.807517
2023-10-31 16:56:09.8771515.495983	6.503265	160.831772
0.095923	0.113503	2.807044
2023-10-31 16:56:09.9182595.456366	6.627348	160.805618
0.095232	0.115669	2.806587
2023-10-31 16:56:09.9702655.280565	7.116056	160.705017
0.092163	0.124199	2.804832
2023-10-31 16:56:09.9982685.241295	7.236422	160.667892
0.091478	0.126299	2.804184
2023-10-31 16:56:10.0477045.198113	7.353192	160.635742
0.090724	0.128337	2.803622
2023-10-31 16:56:10.0977085.151563	7.467999	160.609222
0.089912	0.130341	2.803160
2023-10-31 16:56:10.1367105.100050	7.583322	160.590393
0.089013	0.132354	2.802831
2023-10-31 16:56:10.1768195.051445	7.699099	160.563507
0.088164	0.134375	2.802362
2023-10-31 16:56:10.2178215.002152	7.815187	160.534256
0.087304	0.136401	2.801851
2023-10-31 16:56:10.2668234.951412	7.925671	160.510040
0.086418	0.138329	2.801429
2023-10-31 16:56:10.3178254.898957	8.035124	160.484940
0.085503	0.140239	2.800991
2023-10-31 16:56:10.3578204.847396	8.143866	160.452927
0.084603	0.142137	2.800432
2023-10-31 16:56:10.4081024.795269	8.252890	160.418365
0.083693	0.144040	2.799829
2023-10-31 16:56:10.4483694.740575	8.361915	160.389343
0.082739	0.145943	2.799322
2023-10-31 16:56:10.4983724.686953	8.467796	160.364212
0.081803	0.147791	2.798883
2023-10-31 16:56:10.5485044.634637	8.570222	160.334045
0.080890	0.149579	2.798357
2023-10-31 16:56:10.5876254.580974	8.670302	160.307480
0.079953	0.151325	2.797893
2023-10-31 16:56:10.6277704.524886	8.776407	160.279892
0.078974	0.153177	2.797412
2023-10-31 16:56:10.6767714.466966	8.883465	160.255035
0.077963	0.155046	2.796978
2023-10-31 16:56:10.7279134.415600	8.986430	160.222137
0.077067	0.156843	2.796404
2023-10-31 16:56:10.7679134.364985	9.084478	160.191147
0.076183	0.158554	2.795863
2023-10-31 16:56:10.8081034.311095	9.183319	160.162048
0.075243	0.160279	2.795355
2023-10-31 16:56:10.8582384.256764	9.280213	160.129776
0.074295	0.161970	2.794792
2023-10-31 16:56:10.8974904.201786	9.379031	160.095215
0.073335	0.163695	2.794188
2023-10-31 16:56:10.9504933.805680	10.021701	159.875107
0.066422	0.174912	2.790347
2023-10-31 16:56:10.9784913.745203	10.098655	159.843826
0.065366	0.176255	2.789801
2023-10-31 16:56:11.0284973.683882	10.175605	159.806381
0.064296	0.177598	2.789148
2023-10-31 16:56:11.0686013.620797	10.253626	159.771515
0.063195	0.178960	2.788539
2023-10-31 16:56:11.1086023.556350	10.326748	159.737030
0.062070	0.180236	2.787937
2023-10-31 16:56:11.1468033.493434	10.399867	159.695343
0.060972	0.181512	2.787210
2023-10-31 16:56:11.1878053.429880	10.466564	159.658783
0.059863	0.182676	2.786572
2023-10-31 16:56:11.2268053.363638	10.536306	159.623016
0.058707	0.183893	2.785947
2023-10-31 16:56:11.2780733.293682	10.606109	159.587677
0.057486	0.185112	2.785331
2023-10-31 16:56:11.3172093.224851	10.674355	159.553619
0.056284	0.186303	2.784736
2023-10-31 16:56:11.3672142.869921	10.984027	159.372726
0.050090	0.191707	2.781579
2023-10-31 16:56:11.4185812.797786	11.039835	159.335632
0.048831	0.192681	2.780931
2023-10-31 16:56:11.4685872.725022	11.092035	159.303589
0.047561	0.193593	2.780372
2023-10-31 16:56:11.5175882.654874	11.144443	159.262512
0.046336	0.194507	2.779655
2023-10-31 16:56:11.5585872.581014	11.192423	159.224869
0.045047	0.195345	2.778998
2023-10-31 16:56:11.6095892.503156	11.243765	159.187057
0.043688	0.196241	2.778338
2023-10-31 16:56:11.6385912.423911	11.293070	159.151672
0.042305	0.197101	2.777721
2023-10-31 16:56:11.6785881.977718	11.533193	158.951126
0.034518	0.201292	2.774220
2023-10-31 16:56:11.7177591.902060	11.563533	158.922714
0.033197	0.201822	2.773725
2023-10-31 16:56:11.7577561.827880	11.594565	158.885895
0.031903	0.202363	2.773082
2023-10-31 16:56:11.7977601.751662	11.627053	158.847137
0.030572	0.202930	2.772406
2023-10-31 16:56:11.8377581.672533	11.656679	158.813065
0.029191	0.203447	2.771811
2023-10-31 16:56:11.8868801.593666	11.682111	158.783783
0.027815	0.203891	2.771300
2023-10-31 16:56:11.9378831.513837	11.705776	158.750153
0.026421	0.204304	2.770713
2023-10-31 16:56:11.9768831.433304	11.727800	158.719772
0.025016	0.204689	2.770183
2023-10-31 16:56:12.0278871.355610	11.749120	158.680389
0.023660	0.205061	2.769495
2023-10-31 16:56:12.0678871.279764	11.769721	158.642593
0.022336	0.205420	2.768836
2023-10-31 16:56:12.1078871.198189	11.787695	158.611435
0.020912	0.205734	2.768292
2023-10-31 16:56:12.1568871.118083	11.800883	158.582916
0.019514	0.205964	2.767794
2023-10-31 16:56:12.2082041.036886	11.815567	158.558167
0.018097	0.206221	2.767362
2023-10-31 16:56:12.2482040.959874	11.829831	158.530563
0.016753	0.206470	2.766880
2023-10-31 16:56:12.2886270.883902	11.842297	158.507675
0.015427	0.206687	2.766481
2023-10-31 16:56:12.3496310.494022	11.884210	158.390808
0.008622	0.207419	2.764441
2023-10-31 16:56:12.3766300.415534	11.886318	158.364700
0.007252	0.207455	2.763985
2023-10-31 16:56:12.4186350.335368	11.883812	158.339233
0.005853	0.207412	2.763541
2023-10-31 16:56:12.4676360.254825	11.879760	158.315231
0.004448	0.207341	2.763122
2023-10-31 16:56:12.5167510.174696	11.873975	158.288330
0.003049	0.207240	2.762652
2023-10-31 16:56:12.5577520.097067	11.864800	158.262314
0.001694	0.207080	2.762198
2023-10-31 16:56:12.6078600.018787	11.851830	158.239212
0.000328	0.206853	2.761795
2023-10-31 16:56:12.656986-0.058102	11.840241	158.215378
-0.001014	0.206651	2.761379
2023-10-31 16:56:12.698120-0.136609	11.825059	158.193115
-0.002384	0.206386	2.760991
2023-10-31 16:56:12.748366-0.216118	11.807140	158.171585
-0.003772	0.206073	2.760615
2023-10-31 16:56:12.797778-0.296470	11.789362	158.147308
-0.005174	0.205763	2.760191
2023-10-31 16:56:12.839041-0.374485	11.773610	158.120300
-0.006536	0.205488	2.759720
2023-10-31 16:56:12.887175-0.451794	11.754375	158.094559
-0.007885	0.205153	2.759271
2023-10-31 16:56:12.937337-0.529720	11.732950	158.068573
-0.009245	0.204779	2.758817
2023-10-31 16:56:12.987332-0.607966	11.706308	158.047440
-0.010611	0.204314	2.758448
2023-10-31 16:56:13.036719-0.687701	11.682797	158.026276
-0.012003	0.203903	2.758079
2023-10-31 16:56:13.087778-0.770317	11.657860	158.007568
-0.013445	0.203468	2.757752
2023-10-31 16:56:13.136779-0.848312	11.629070	157.987183
-0.014806	0.202966	2.757396
2023-10-31 16:56:13.187780-0.925782	11.597940	157.970871
-0.016158	0.202422	2.757112
2023-10-31 16:56:13.227782-1.001936	11.563623	157.955017
-0.017487	0.201823	2.756835
2023-10-31 16:56:13.266896-1.077161	11.531533	157.939301
-0.018800	0.201263	2.756561
2023-10-31 16:56:13.317309-1.152593	11.494063	157.922379
-0.020117	0.200609	2.756265
2023-10-31 16:56:13.367564-1.230532	11.455837	157.904877
-0.021477	0.199942	2.755960
2023-10-31 16:56:13.416956-1.308282	11.412315	157.896973
-0.022834	0.199182	2.755822
2023-10-31 16:56:13.479072-1.383096	11.368361	157.882889
-0.024140	0.198415	2.755576
2023-10-31 16:56:13.508074-1.457128	11.319803	157.867462
-0.025432	0.197568	2.755307
2023-10-31 16:56:13.558215-1.531117	11.275396	157.852280
-0.026723	0.196793	2.755042
2023-10-31 16:56:13.597214-1.605153	11.228543	157.848755
-0.028015	0.195975	2.754981
2023-10-31 16:56:13.638576-2.038366	10.885807	157.795486
-0.035576	0.189993	2.754051
2023-10-31 16:56:13.688692-2.108481	10.823897	157.791122
-0.036800	0.188913	2.753975
2023-10-31 16:56:13.736877-2.181163	10.758561	157.791000
-0.038068	0.187772	2.753973
2023-10-31 16:56:13.787178-2.253003	10.694612	157.786758
-0.039322	0.186656	2.753898
2023-10-31 16:56:13.838446-2.322342	10.628379	157.786026
-0.040533	0.185500	2.753886
2023-10-31 16:56:13.887565-2.392982	10.563611	157.780884
-0.041765	0.184370	2.753796
2023-10-31 16:56:13.936913-2.467305	10.495638	157.784790
-0.043063	0.183183	2.753864
2023-10-31 16:56:13.988057-2.537137	10.420654	157.780411
-0.044281	0.181875	2.753788
2023-10-31 16:56:14.037065-2.602599	10.344469	157.780930
-0.045424	0.180545	2.753797
2023-10-31 16:56:14.087065-2.668478	10.268362	157.788589
-0.046574	0.179217	2.753930
2023-10-31 16:56:14.137207-2.734296	10.192091	157.796371
-0.047722	0.177886	2.754066
2023-10-31 16:56:14.188354-2.799083	10.114790	157.803116
-0.048853	0.176536	2.754184
2023-10-31 16:56:14.228353-2.861925	10.035728	157.801010
-0.049950	0.175157	2.754147
2023-10-31 16:56:14.267482-2.928024	9.951442	157.803345
-0.051104	0.173685	2.754188
2023-10-31 16:56:14.317767-2.993985	9.866020	157.807922
-0.052255	0.172195	2.754268
2023-10-31 16:56:14.366881-3.058048	9.778871	157.814590
-0.053373	0.170673	2.754384
2023-10-31 16:56:14.418884-3.118594	9.694857	157.817703
-0.054430	0.169207	2.754439
2023-10-31 16:56:14.446887-3.181419	9.608382	157.823868
-0.055526	0.167698	2.754546
2023-10-31 16:56:14.497883-3.241421	9.515745	157.837738
-0.056573	0.166081	2.754788
2023-10-31 16:56:14.537889-3.483593	9.137585	157.886444
-0.060800	0.159481	2.755638
2023-10-31 16:56:14.587379-3.544217	9.040481	157.898819
-0.061858	0.157786	2.755854
2023-10-31 16:56:14.637682-3.602709	8.944179	157.910110
-0.062879	0.156105	2.756051
2023-10-31 16:56:14.687685-3.661612	8.848011	157.928513
-0.063907	0.154427	2.756372
2023-10-31 16:56:14.737685-3.719187	8.747025	157.942719
-0.064912	0.152664	2.756620
2023-10-31 16:56:14.788685-3.777701	8.642021	157.959183
-0.065933	0.150832	2.756908
2023-10-31 16:56:14.837689-3.833586	8.535872	157.980957
-0.066909	0.148979	2.757288
2023-10-31 16:56:14.877820-3.891279	8.430210	158.008850
-0.067916	0.147135	2.757775
2023-10-31 16:56:14.928123-3.945752	8.324816	158.030518
-0.068866	0.145295	2.758153
2023-10-31 16:56:14.978124-4.494738	7.208885	158.274139
