Timestamp	Pitch(deg)	Roll(deg)	Yaw(deg)
2023-10-31 15:25:39.901172	-4,114738	-8,538438	164,495544
2023-10-31 15:25:39.941733	-4,062672	-8,651613	164,521637
2023-10-31 15:25:39.981735	-4,011403	-8,763031	164,543472
2023-10-31 15:25:40.021295	-3,959644	-8,870940	164,557419
2023-10-31 15:25:40.071515	-3,908070	-8,978988	164,578049
2023-10-31 15:25:40.124291	-3,856316	-9,083185	164,603561
2023-10-31 15:25:40.151801	-3,803287	-9,191780	164,631592
2023-10-31 15:25:40.191802	-3,747167	-9,295344	164,644882
2023-10-31 15:25:40.240071	-3,696251	-9,400115	164,670059
2023-10-31 15:25:40.291328	-3,641987	-9,506871	164,687836
2023-10-31 15:25:40.330873	-3,586606	-9,612425	164,704163
2023-10-31 15:25:40.380120	-3,531214	-9,715643	164,720123
2023-10-31 15:25:40.431007	-3,475430	-9,811198	164,735199
2023-10-31 15:25:40.472006	-3,418989	-9,904157	164,751999
2023-10-31 15:25:40.521389	-3,358290	-9,998502	164,767517
2023-10-31 15:25:40.572814	-3,297702	-10,091575	164,784134
2023-10-31 15:25:40.621469	-3,237139	-10,182020	164,801102
2023-10-31 15:25:40.661133	-3,177622	-10,267199	164,818680
2023-10-31 15:25:40.710579	-3,116536	-10,350483	164,826416
2023-10-31 15:25:40.751516	-3,054393	-10,435454	164,831787
2023-10-31 15:25:40.791934	-2,993392	-10,522253	164,839294
2023-10-31 15:25:40.830979	-2,926829	-10,606725	164,839981
2023-10-31 15:25:40.871984	-2,860134	-10,690619	164,842743
2023-10-31 15:25:40.910977	-2,797035	-10,767559	164,847000
