Time [s];Sway Acc [m/s2];Surge Acc [m/s2];Heave Acc[m/s2]
8.199500;0.104910;0.180740;0.013898
8.199999;0.016170;0.175720;0.016268
8.200500;-0.056226;0.158950;0.026764
8.201000;-0.130450;0.167780;0.034319
8.201499;-0.185190;0.164860;0.008821
8.202000;-0.200190;0.146890;0.002271
8.202500;-0.204960;0.135370;-0.021182
8.202999;-0.201260;0.121070;-0.045388
8.203500;-0.178210;0.101320;-0.076019
8.204000;-0.152170;0.082010;-0.112940
8.204499;-0.130210;0.075227;-0.141790
8.205000;-0.112760;0.066777;-0.183020
8.205500;-0.105740;0.057027;-0.215360
8.205999;-0.074348;0.041179;-0.263940
8.206500;-0.040853;0.023139;-0.300490
8.207000;-0.011367;0.012050;-0.341310
8.207500;0.020897;-0.008897;-0.357180
8.208000;0.048700;-0.019910;-0.355510
8.208500;0.066820;-0.021829;-0.346990
8.209000;0.068517;-0.026274;-0.336030
8.209500;0.052366;-0.034529;-0.304800
8.210000;0.038542;-0.050791;-0.251900
8.210500;0.005841;-0.047191;-0.178840
8.211000;-0.022969;-0.051282;-0.115940
8.211499;-0.044284;-0.060368;-0.050598
8.212000;-0.068887;-0.073020;-0.010552
8.212500;-0.105680;-0.088222;0.057940
8.212999;-0.142410;-0.102230;0.132330
8.213500;-0.185500;-0.106750;0.212710
8.214000;-0.231490;-0.119090;0.302530
8.214499;-0.276780;-0.135560;0.386450
8.215000;-0.305790;-0.147880;0.472820
8.215500;-0.289220;-0.165110;0.570200
8.215999;-0.262170;-0.161670;0.666460
8.216500;-0.224210;-0.160530;0.751030
8.217000;-0.154950;-0.156260;0.810000
8.217499;-0.082096;-0.146320;0.841170
8.218000;-0.008637;-0.129300;0.856100
8.218500;0.073907;-0.120460;0.856870
8.218999;0.137100;-0.104550;0.850070
8.219500;0.189060;-0.090466;0.839160
8.220000;0.215240;-0.064828;0.807340
8.220499;0.233340;-0.047891;0.767080
8.221000;0.240690;-0.033943;0.712690
8.221500;0.230380;-0.013862;0.641370
8.221999;0.221750;-0.007190;0.582570
8.222500;0.197740;0.008526;0.528430
8.223000;0.163400;0.026335;0.493110
8.223500;0.120640;0.027417;0.470410
8.224000;0.061967;0.038522;0.446370
8.224500;-0.017569;0.045761;0.410440
8.225000;-0.102230;0.054534;0.376840
8.225500;-0.182820;0.065203;0.332090
8.226000;-0.250280;0.068019;0.290650
8.226500;-0.288980;0.076340;0.244690
8.227000;-0.289680;0.066092;0.199860
8.227499;-0.260240;0.061093;0.156550
8.228000;-0.211510;0.044504;0.118640
8.228500;-0.159910;0.030227;0.086841
8.228999;-0.108570;0.021524;0.064152
8.229500;-0.058546;0.007668;0.061875
8.230000;-0.026416;-0.004716;0.065071
8.230499;-0.004620;-0.016943;0.068691
8.231000;0.004858;-0.033004;0.075548
8.231500;0.003954;-0.048554;0.077818
8.231999;-0.003066;-0.059872;0.072308
8.232500;-0.002257;-0.079109;0.069623
8.233000;0.016372;-0.098375;0.057382
8.233499;0.041270;-0.110300;0.042787
8.234000;0.087745;-0.123710;0.022070
8.234500;0.143750;-0.132700;0.001156
8.234999;0.215530;-0.138950;-0.025333
8.235500;0.278200;-0.136960;-0.056550
8.236000;0.349710;-0.140540;-0.082264
8.236499;0.414150;-0.141370;-0.095538
8.237000;0.478520;-0.136410;-0.104450
8.237500;0.527670;-0.122680;-0.104270
8.238000;0.549980;-0.122240;-0.096502
8.238500;0.556060;-0.110600;-0.083417
8.239000;0.525750;-0.097162;-0.069570
8.239500;0.483060;-0.091465;-0.039731
8.240000;0.426200;-0.089273;-0.000323
8.240500;0.353210;-0.080635;0.028028
8.241000;0.271130;-0.065890;0.031008
8.241500;0.196200;-0.063328;0.027260
8.242000;0.138540;-0.060866;0.028977
8.242500;0.113280;-0.053477;0.022245
8.243000;0.108070;-0.036183;0.006053
8.243499;0.158470;-0.042064;-0.029292
8.244000;0.240100;-0.041081;-0.081150
8.244500;0.313430;-0.029897;-0.152030
8.244999;0.399380;-0.031395;-0.215000
8.245500;0.487590;-0.037535;-0.255960
8.246000;0.559300;-0.033200;-0.270880
8.246499;0.618690;-0.042122;-0.282940
8.247000;0.642740;-0.049512;-0.294100
8.247500;0.632550;-0.061997;-0.290390
8.247999;0.616620;-0.090654;-0.268600
8.248500;0.557480;-0.105940;-0.220190
8.249000;0.480740;-0.118920;-0.171400
8.249499;0.367240;-0.121910;-0.137300
8.250000;0.244540;-0.140180;-0.099459
8.250500;0.126890;-0.162390;-0.061716
8.250999;0.002193;-0.174260;-0.015416
8.251500;-0.101210;-0.196490;0.041488
8.252000;-0.191750;-0.213040;0.086957
8.252499;-0.261680;-0.221890;0.134880
8.253000;-0.310040;-0.229400;0.173170
8.253500;-0.338290;-0.230330;0.212660
8.254000;-0.341240;-0.236860;0.246990
8.254500;-0.322220;-0.242190;0.271850
8.255000;-0.286090;-0.240170;0.300530
8.255500;-0.229690;-0.251200;0.317070
8.256000;-0.155430;-0.253430;0.332240
8.256500;-0.089883;-0.264380;0.312250
8.257000;-0.022404;-0.266240;0.287390
8.257500;0.034883;-0.270100;0.245450
8.257999;0.077571;-0.264200;0.210810
8.258500;0.093362;-0.265480;0.175610
8.259000;0.104000;-0.254800;0.125300
8.259499;0.099400;-0.248890;0.076510
8.260000;0.099588;-0.252520;0.044961
8.260500;0.105420;-0.257290;0.033501
8.260999;0.110050;-0.259500;0.051676
8.261500;0.114870;-0.248030;0.067976
8.262000;0.107510;-0.237460;0.086959
8.262499;0.103660;-0.233940;0.102000
8.263000;0.082863;-0.223480;0.118230
8.263500;0.052189;-0.201530;0.134860
8.263999;0.007051;-0.195790;0.144810
8.264500;-0.032491;-0.187850;0.144390
8.265000;-0.068865;-0.176900;0.135320
8.265499;-0.095501;-0.169820;0.112060
8.266000;-0.107050;-0.152970;0.078176
8.266500;-0.092036;-0.145370;0.036626
8.266999;-0.063377;-0.142980;0.000188
8.267500;-0.020289;-0.149580;-0.032607
8.268000;0.025282;-0.150410;-0.032930
8.268499;0.058751;-0.150450;-0.023769
8.269000;0.110840;-0.153800;0.005321
8.269500;0.150760;-0.158090;0.039328
8.270000;0.168350;-0.157110;0.094139
8.270500;0.202780;-0.158830;0.144140
8.271000;0.233480;-0.166500;0.176590
8.271500;0.253730;-0.176880;0.205720
8.272000;0.272300;-0.199220;0.230170
8.272500;0.257860;-0.198350;0.257250
8.273000;0.236850;-0.211100;0.285760
8.273500;0.180760;-0.213570;0.317980
8.273999;0.111440;-0.223520;0.339100
8.274500;0.045212;-0.238430;0.381340
8.275000;-0.019231;-0.231880;0.422900
8.275499;-0.057964;-0.257710;0.461150
8.276000;-0.097199;-0.274130;0.486990
8.276500;-0.107650;-0.278850;0.508690
8.276999;-0.131670;-0.283440;0.503080
8.277500;-0.111290;-0.308200;0.503070
8.278000;-0.052864;-0.334950;0.501840
8.278499;-0.023057;-0.306840;0.458590
8.279000;0.034877;-0.329850;0.406080
8.279500;0.091661;-0.346150;0.353190
8.279999;0.121270;-0.325270;0.272930
8.280500;0.166870;-0.320830;0.211060
8.281000;0.219780;-0.331410;0.162510
8.281499;0.241010;-0.321050;0.121050
8.282000;0.267800;-0.321250;0.095478
8.282500;0.291870;-0.309160;0.075243
8.282999;0.299420;-0.298420;0.063747
8.283500;0.321740;-0.295830;0.071790
8.284000;0.344410;-0.285480;0.075233
8.284499;0.356430;-0.264490;0.076812
8.285000;0.373090;-0.267270;0.088336
8.285500;0.388470;-0.267770;0.130290
8.286000;0.383730;-0.241920;0.169090
8.286500;0.362370;-0.236650;0.228600
8.287000;0.337060;-0.222090;0.293480
8.287500;0.294650;-0.190130;0.337190
8.288000;0.266530;-0.178670;0.374740
8.288500;0.252730;-0.186520;0.412200
8.289000;0.246200;-0.173420;0.442910
8.289500;0.261540;-0.174650;0.467370
8.289999;0.302520;-0.180570;0.494530
8.290500;0.324030;-0.179380;0.486590
8.291000;0.357240;-0.180430;0.482330
8.291499;0.402120;-0.188540;0.472720
8.292000;0.446480;-0.177940;0.452070
8.292500;0.492680;-0.176190;0.418600
8.292999;0.543340;-0.182160;0.373670
8.293500;0.561710;-0.160990;0.316300
8.294000;0.568800;-0.147620;0.274870
8.294499;0.575090;-0.157970;0.249220
8.295000;0.547190;-0.137050;0.240240
8.295500;0.509950;-0.113780;0.236510
8.295999;0.456220;-0.102390;0.247260
8.296500;0.389970;-0.077199;0.237380
8.297000;0.322090;-0.059449;0.227370
8.297499;0.259510;-0.044729;0.229190
8.298000;0.178790;-0.024172;0.215930
8.298500;0.086069;-0.002934;0.194220
8.298999;0.004791;0.005899;0.174050
8.299500;-0.069644;0.012835;0.166680
8.300000;-0.139740;0.006470;0.157870
8.300500;-0.187950;0.003074;0.163340
8.301000;-0.221830;-0.004437;0.145010
8.301500;-0.242970;-0.017514;0.132350
8.302000;-0.252800;-0.044273;0.127690
8.302500;-0.239520;-0.081684;0.132960
8.303000;-0.222940;-0.111750;0.154400
8.303500;-0.220160;-0.142240;0.175750
8.304000;-0.222370;-0.165760;0.196890
8.304500;-0.233710;-0.196480;0.223470
8.305000;-0.241380;-0.220130;0.248080
8.305500;-0.267320;-0.228220;0.264580
8.305999;-0.273350;-0.240530;0.281710
8.306500;-0.246090;-0.255470;0.310660
8.307000;-0.232010;-0.267980;0.329900
8.307499;-0.239960;-0.268070;0.354900
8.308000;-0.225030;-0.283160;0.366110
8.308500;-0.221930;-0.290760;0.414710
8.308999;-0.236280;-0.287270;0.460320
8.309500;-0.249980;-0.285640;0.515760
8.310000;-0.262170;-0.285570;0.559040
8.310499;-0.263210;-0.292940;0.597830
8.311000;-0.248960;-0.296060;0.619650
8.311500;-0.230850;-0.297270;0.625030
8.311999;-0.210740;-0.297870;0.615080
8.312500;-0.177680;-0.299220;0.597390
8.313000;-0.154730;-0.295770;0.574000
8.313499;-0.134260;-0.281440;0.529470
8.314000;-0.101310;-0.269360;0.477770
8.314500;-0.058299;-0.248210;0.427850
8.314999;-0.009906;-0.234610;0.368050
8.315500;0.039626;-0.215970;0.301280
8.316000;0.099063;-0.209050;0.238020
8.316500;0.154350;-0.205890;0.178200
8.317000;0.192230;-0.200990;0.139300
8.317500;0.216170;-0.197220;0.116730
8.318000;0.216900;-0.174950;0.115340
8.318500;0.208330;-0.158680;0.119470
8.319000;0.173850;-0.136730;0.143520
8.319500;0.134710;-0.120550;0.139350
8.320000;0.104700;-0.103670;0.131440
8.320499;0.068038;-0.081857;0.111990
8.321000;0.020239;-0.082759;0.116580
8.321500;-0.022495;-0.075772;0.112160
8.321999;-0.074681;-0.074110;0.120490
8.322500;-0.140130;-0.069297;0.134440
8.323000;-0.201090;-0.068592;0.161360
8.323499;-0.259280;-0.070883;0.191090
8.324000;-0.278910;-0.099480;0.226300
8.324500;-0.280820;-0.110150;0.257890
8.324999;-0.278250;-0.112160;0.269640
8.325500;-0.250670;-0.125030;0.270930
8.326000;-0.190300;-0.137540;0.246360
8.326499;-0.141080;-0.140570;0.213820
8.327000;-0.076968;-0.134260;0.151910
8.327500;-0.019972;-0.109820;0.069351
8.327999;0.016204;-0.085747;-0.018244
8.328500;0.068301;-0.070536;-0.086211
8.329000;0.112370;-0.047746;-0.152070
8.329499;0.161500;-0.023690;-0.224250
8.330000;0.213500;-0.016504;-0.269080
8.330500;0.243730;0.002498;-0.311570
8.330999;0.274260;0.006929;-0.334230
8.331500;0.303330;-0.026047;-0.338640
8.332000;0.305760;-0.014634;-0.322590
8.332500;0.302040;0.039360;-0.343000
8.333000;0.355030;-0.082417;-0.335000
8.333500;0.286140;0.040576;-0.322900
8.334000;0.346580;0.039867;-0.333820
8.334500;0.315710;0.092156;-0.365320
8.335000;0.363890;0.044021;-0.350560
8.335500;0.436260;0.015775;-0.287480
8.336000;0.401770;0.118550;-0.328800
8.336499;0.463180;0.046664;-0.272240
8.337000;0.478880;0.043342;-0.191850
8.337500;0.450030;0.071210;-0.138360
8.337999;0.428370;0.072420;-0.043304
8.338500;0.438180;0.050117;0.052955
8.339000;0.439730;0.051320;0.138420
8.339499;0.438230;0.042720;0.200070
8.340000;0.424760;0.045606;0.286530
8.340500;0.426650;0.035863;0.338200
8.340999;0.446920;0.006091;0.391230
8.341500;0.446230;-0.004857;0.434650
8.342000;0.446240;0.019828;0.473350
8.342499;0.429740;0.013915;0.479000
8.343000;0.406420;0.015257;0.508130
8.343500;0.357470;0.057464;0.493010
8.343999;0.329830;0.051151;0.510590
8.344500;0.344690;0.036956;0.544510
8.345000;0.325730;0.069431;0.515880
8.345499;0.324830;0.060602;0.503170
8.346000;0.334780;0.038654;0.497700
8.346500;0.282190;0.066019;0.476310
8.346999;0.238960;0.057284;0.477500
8.347500;0.211930;0.036138;0.484520
8.348000;0.135050;0.050837;0.482710
8.348500;0.065219;0.022161;0.493800
8.349000;-0.008687;0.007093;0.517430
8.349500;-0.100360;0.002482;0.510200
8.350000;-0.192870;-0.017492;0.544230
8.350500;-0.289350;-0.028961;0.564260
8.351000;-0.392200;-0.037002;0.578590
8.351500;-0.467710;-0.068203;0.571110
8.352000;-0.497490;-0.117820;0.562180
8.352499;-0.520480;-0.137560;0.543830
8.353000;-0.520020;-0.162320;0.510670
8.353500;-0.491560;-0.191690;0.490680
8.353999;-0.427820;-0.217110;0.435340
8.354500;-0.367570;-0.222880;0.378280
8.355000;-0.289310;-0.240940;0.320650
8.355499;-0.193370;-0.250920;0.287870
8.356000;-0.096572;-0.256840;0.259230
8.356500;-0.010788;-0.264580;0.268100
8.356999;0.040248;-0.257050;0.262980
8.357500;0.042877;-0.255970;0.268690
8.358000;0.030876;-0.262070;0.290650
8.358499;-0.040208;-0.255010;0.339040
8.359000;-0.119740;-0.252140;0.400000
8.359500;-0.198370;-0.254580;0.466930
8.359999;-0.283310;-0.257820;0.516400
8.360500;-0.356160;-0.256700;0.550500
8.361000;-0.409100;-0.256540;0.575710
8.361499;-0.445890;-0.255110;0.606520
8.362000;-0.453520;-0.243760;0.617200
8.362500;-0.435100;-0.233760;0.606300
8.363000;-0.400960;-0.211400;0.587220
8.363500;-0.339140;-0.183450;0.537340
8.364000;-0.265520;-0.166730;0.486440
8.364500;-0.167050;-0.139850;0.425990
8.365000;-0.064125;-0.127610;0.370470
8.365500;0.045717;-0.111450;0.316280
8.366000;0.142720;-0.095039;0.268480
8.366500;0.228880;-0.083505;0.217880
8.367000;0.285410;-0.063071;0.180970
8.367500;0.310240;-0.038304;0.146510
8.368000;0.307850;-0.029368;0.135900
8.368499;0.275030;-0.017502;0.136230
8.369000;0.226230;-0.006816;0.134290
8.369500;0.151240;-0.001163;0.138440
8.369999;0.066470;0.006422;0.140420
8.370500;-0.021740;0.013257;0.156930
8.371000;-0.092524;0.013122;0.155330
8.371499;-0.157770;0.011508;0.171020
8.372000;-0.215580;0.010760;0.169690
8.372500;-0.250520;0.008537;0.172000
8.372999;-0.266550;0.000753;0.192870
8.373500;-0.270730;0.009578;0.227030
8.374000;-0.259390;0.023350;0.246320
8.374499;-0.235220;0.024547;0.252260
8.375000;-0.170510;0.018239;0.253580
8.375500;-0.106710;0.017632;0.232240
8.375999;-0.041615;0.007481;0.200700
8.376500;0.036864;-0.018714;0.177260
8.377000;0.093075;-0.026558;0.149380
8.377499;0.121720;-0.039653;0.131090
8.378000;0.135020;-0.052082;0.117960
8.378500;0.130370;-0.074441;0.113460
8.379000;0.106530;-0.087519;0.125670
8.379500;0.087148;-0.101520;0.130300
8.380000;0.069043;-0.119250;0.150680
8.380500;0.067458;-0.128790;0.169220
8.381000;0.078264;-0.132420;0.193670
8.381500;0.106420;-0.125010;0.195600
8.382000;0.153340;-0.127350;0.183310
8.382500;0.214540;-0.118270;0.175230
8.382999;0.279790;-0.107020;0.164370
8.383500;0.349190;-0.097090;0.154420
8.384000;0.420440;-0.083567;0.132940
8.384499;0.472740;-0.060479;0.116170
8.385000;0.488580;-0.036039;0.089133
8.385500;0.497380;-0.034789;0.074634
8.385999;0.503990;-0.039120;0.082589
8.386500;0.493500;-0.043707;0.098048
8.387000;0.444660;-0.038246;0.114840
8.387499;0.388000;-0.043524;0.126740
8.388000;0.330330;-0.046982;0.148690
8.388500;0.269140;-0.053403;0.178750
8.389000;0.219100;-0.050778;0.210980
8.389500;0.185290;-0.054695;0.239590
8.390000;0.181610;-0.067475;0.269730
8.390500;0.191580;-0.063112;0.270030
8.391000;0.214270;-0.050007;0.261630
8.391500;0.242470;-0.037326;0.237590
8.392000;0.283550;-0.033353;0.208260
8.392500;0.331480;-0.022243;0.164780
8.393000;0.364320;-0.007226;0.129780
8.393500;0.405360;-0.004827;0.076312
8.394000;0.442130;-0.000802;0.039695
8.394500;0.470040;-0.009225;0.001615
8.395000;0.477690;-0.007842;-0.030545
8.395500;0.439760;0.001346;-0.057176
8.396000;0.387290;-0.003519;-0.068803
8.396500;0.296400;-0.005287;-0.077599
8.397000;0.193150;-0.006696;-0.081779
8.397500;0.084517;-0.016526;-0.077829
8.398000;-0.028359;-0.018317;-0.064104
8.398500;-0.156860;-0.018551;-0.044365
8.399000;-0.258100;-0.044067;-0.038478
8.399500;-0.340850;-0.063313;-0.025858
8.400000;-0.412390;-0.074597;-0.018110
8.400500;-0.460420;-0.084246;-0.000980
8.401000;-0.471850;-0.107540;0.012025
8.401500;-0.456050;-0.131700;0.030474
8.402000;-0.440730;-0.137440;0.034245
8.402500;-0.396970;-0.132890;0.030180
8.403000;-0.331080;-0.136250;0.008224
8.403500;-0.246000;-0.143300;-0.021661
8.404000;-0.154840;-0.132650;-0.080106
8.404500;-0.067753;-0.110790;-0.160270
8.405000;0.009176;-0.104870;-0.253100
8.405500;0.093669;-0.107520;-0.342560
8.406000;0.150780;-0.114700;-0.424910
8.406500;0.188940;-0.109240;-0.494660
8.407000;0.202590;-0.109050;-0.544940
8.407500;0.201200;-0.111680;-0.582360
8.408000;0.186720;-0.107100;-0.599970
8.408500;0.173100;-0.117680;-0.592310
8.409000;0.152920;-0.114540;-0.554910
8.409500;0.134470;-0.112670;-0.513170
8.410000;0.101820;-0.108620;-0.466900
8.410500;0.061730;-0.107390;-0.426160
8.411000;0.016400;-0.104000;-0.376230
8.411500;-0.048792;-0.095578;-0.318500
8.412000;-0.108830;-0.084523;-0.248560
8.412500;-0.183600;-0.066244;-0.184430
8.413000;-0.250470;-0.046420;-0.128830
8.413500;-0.288290;-0.043094;-0.070765
8.414000;-0.289600;-0.051706;-0.019180
8.414500;-0.250810;-0.063669;0.045956
8.415000;-0.178240;-0.071428;0.089330
8.415500;-0.091837;-0.083086;0.124960
8.416000;0.004608;-0.081212;0.145360
8.416500;0.088044;-0.074997;0.160800
8.417000;0.165800;-0.071922;0.173290
8.417500;0.215220;-0.059053;0.182710
8.418000;0.249360;-0.045952;0.191190
8.418500;0.268150;-0.045804;0.205130
8.419000;0.271090;-0.044967;0.213370
8.419500;0.240860;-0.035733;0.227220
8.420000;0.188200;-0.039101;0.238380
8.420500;0.104810;-0.043522;0.263850
8.421000;-0.002846;-0.057782;0.304400
8.421500;-0.111430;-0.065032;0.367120
8.422000;-0.236350;-0.071595;0.418620
8.422500;-0.335460;-0.088354;0.465560
8.423000;-0.416680;-0.106690;0.502170
8.423500;-0.469560;-0.116860;0.524220
8.424000;-0.486670;-0.125140;0.532910
8.424500;-0.478330;-0.129820;0.507630
8.425000;-0.449370;-0.134890;0.457800
8.425500;-0.410890;-0.139320;0.385720
8.426000;-0.371270;-0.144310;0.315830
8.426500;-0.304960;-0.151880;0.278210
8.427000;-0.241670;-0.158990;0.265200
8.427500;-0.171970;-0.167110;0.270880
8.428000;-0.105590;-0.180420;0.276300
8.428500;-0.044519;-0.188290;0.274010
8.429000;0.011767;-0.206100;0.282340
8.429500;0.052604;-0.215310;0.300500
8.430000;0.058449;-0.212750;0.320420
8.430500;0.024292;-0.209400;0.340510
8.431000;-0.030574;-0.203290;0.338930
8.431500;-0.100070;-0.201120;0.322240
8.432000;-0.156150;-0.215720;0.319270
8.432500;-0.205800;-0.213500;0.304880
8.433000;-0.237440;-0.208840;0.281410
8.433500;-0.252330;-0.204480;0.251960
8.434000;-0.250020;-0.202560;0.218260
8.434500;-0.216810;-0.207450;0.205060
8.435000;-0.168230;-0.207630;0.210550
8.435500;-0.128300;-0.207150;0.232640
8.436000;-0.094778;-0.198110;0.277960
8.436500;-0.041493;-0.198770;0.330320
8.437000;-0.003474;-0.185900;0.392470
8.437500;0.029580;-0.173020;0.434580
8.438000;0.067909;-0.162300;0.454580
8.438500;0.093092;-0.158030;0.463120
8.439000;0.111580;-0.150810;0.468190
8.439500;0.123590;-0.136310;0.455930
8.440000;0.131110;-0.120470;0.451470
8.440500;0.126620;-0.103180;0.437330
8.441000;0.116030;-0.080832;0.429570
8.441500;0.104410;-0.055800;0.431350
8.442000;0.093196;-0.016889;0.408730
8.442500;0.111030;-0.000177;0.393750
8.443000;0.134270;0.015204;0.378620
8.443500;0.165450;0.038793;0.345900
8.444000;0.190240;0.052776;0.312540
8.444500;0.208250;0.077902;0.276420
8.445000;0.219700;0.077262;0.241840
8.445500;0.225610;0.079939;0.236700
8.446000;0.219680;0.081128;0.219090
8.446500;0.191880;0.081337;0.222760
8.447000;0.149340;0.077032;0.221860
8.447500;0.101970;0.057127;0.241350
8.448000;0.055802;0.039873;0.265920
8.448500;-0.004735;0.014670;0.297590
8.449000;-0.086634;-0.008529;0.352080
8.449500;-0.162000;-0.024599;0.406250
8.450000;-0.237370;-0.043057;0.474940
8.450500;-0.303520;-0.069101;0.528940
8.451000;-0.365990;-0.086455;0.570870
8.451500;-0.401620;-0.112220;0.591290
8.452000;-0.417340;-0.147810;0.595310
8.452500;-0.420010;-0.167770;0.579900
8.453000;-0.402320;-0.190310;0.551890
8.453500;-0.372330;-0.208920;0.518380
8.454000;-0.330080;-0.229810;0.465620
8.454500;-0.286840;-0.240510;0.421440
8.455000;-0.242400;-0.250240;0.368310
8.455500;-0.179970;-0.255600;0.321470
8.456000;-0.120970;-0.259380;0.260720
8.456500;-0.047670;-0.266570;0.196670
8.457000;0.015645;-0.260820;0.129920
8.457500;0.065952;-0.259550;0.072662
8.458000;0.097576;-0.247920;0.026217
8.458500;0.119350;-0.243430;-0.016011
8.459000;0.124310;-0.233380;-0.032983
8.459500;0.127580;-0.222400;-0.048468
8.460000;0.121230;-0.225410;-0.043081
8.460500;0.118630;-0.225770;-0.045313
8.461000;0.108790;-0.225980;-0.040974
8.461500;0.083205;-0.220510;-0.016291
8.462000;0.040992;-0.217700;0.015882
8.462500;-0.006169;-0.215740;0.057461
8.463000;-0.049537;-0.210310;0.089816
8.463500;-0.101910;-0.195750;0.119980
8.464000;-0.145710;-0.183580;0.145840
8.464500;-0.156200;-0.182270;0.177090
8.465000;-0.136810;-0.176780;0.191690
8.465500;-0.108500;-0.174330;0.190940
8.466000;-0.063397;-0.166390;0.185220
8.466500;0.005467;-0.151200;0.145220
8.467000;0.088953;-0.148710;0.104300
8.467500;0.161530;-0.139860;0.056289
8.468000;0.245820;-0.132190;0.002063
8.468500;0.335380;-0.132270;-0.029566
8.469000;0.402580;-0.123840;-0.062567
8.469500;0.438990;-0.101920;-0.091284
8.470000;0.469110;-0.106700;-0.100880
8.470500;0.507750;-0.070841;-0.124040
8.471000;0.476680;-0.047393;-0.108010
8.471500;0.432190;-0.032310;-0.090958
8.472000;0.355820;0.001969;-0.054541
8.472500;0.258780;0.021765;-0.042222
8.473000;0.143110;0.048864;0.013602
8.473500;0.031617;0.063833;0.027239
8.474000;-0.078217;0.076832;0.047339
8.474500;-0.172360;0.085929;0.049662
8.475000;-0.243140;0.101160;0.045495
8.475500;-0.277190;0.114860;0.013676
